condition,layer,k,branch,chain,level,pr
refinement,25,16,deflate_top16,employment_agreement,4,5.2442075760249205
refinement,25,16,deflate_top16,forensic_hospital,0,4.572324286084875
refinement,25,16,deflate_top16,forensic_hospital,1,5.324341200205853
refinement,25,16,deflate_top16,forensic_hospital,2,5.833387289867647
refinement,25,16,deflate_top16,forensic_hospital,3,5.827695205651148
refinement,25,16,deflate_top16,forensic_hospital,4,6.085900916331882
refinement,25,16,deflate_top16,graph_database,0,3.9627294960682673
refinement,25,16,deflate_top16,graph_database,1,4.732837263720554
refinement,25,16,deflate_top16,graph_database,2,5.016068185894577
refinement,25,16,deflate_top16,graph_database,3,4.924466917900398
refinement,25,16,deflate_top16,graph_database,4,3.7445530977759973
refinement,25,16,deflate_top16,hiking_boot,0,4.512445008377458
refinement,25,16,deflate_top16,hiking_boot,1,5.12083028511219
refinement,25,16,deflate_top16,hiking_boot,2,5.605669177046905
refinement,25,16,deflate_top16,hiking_boot,3,5.638522376825412
refinement,25,16,deflate_top16,hiking_boot,4,4.568265607324676
refinement,25,16,deflate_top16,medical_consent,0,4.599658142510064
refinement,25,16,deflate_top16,medical_consent,1,5.420395546475789
refinement,25,16,deflate_top16,medical_consent,2,5.615995061815714
refinement,25,16,deflate_top16,medical_consent,3,5.12559126330624
refinement,25,16,deflate_top16,medical_consent,4,5.375545009454073
refinement,25,16,deflate_top16,refugee_shelter,0,4.023958277662363
refinement,25,16,deflate_top16,refugee_shelter,1,5.192432868747005
refinement,25,16,deflate_top16,refugee_shelter,2,5.003216089275764
refinement,25,16,deflate_top16,refugee_shelter,3,5.156526870274427
refinement,25,16,deflate_top16,refugee_shelter,4,5.072711984475172
refinement,25,16,deflate_top16,rescue_drone,0,4.229513433267044
refinement,25,16,deflate_top16,rescue_drone,1,5.084558851107315
refinement,25,16,deflate_top16,rescue_drone,2,5.2401994832110566
refinement,25,16,deflate_top16,rescue_drone,3,5.7782118380920116
refinement,25,16,deflate_top16,rescue_drone,4,5.483469954948017
refinement,25,16,deflate_top16,research_university,0,4.290313457935627
refinement,25,16,deflate_top16,research_university,1,5.6942291168050865
refinement,25,16,deflate_top16,research_university,2,5.7375016454070344
refinement,25,16,deflate_top16,research_university,3,5.666776548299341
refinement,25,16,deflate_top16,research_university,4,5.208226235905228
refinement,25,17,deflate_top17,apartment_building,0,4.4688950582914755
refinement,25,17,deflate_top17,apartment_building,1,5.7977259059705215
refinement,25,17,deflate_top17,apartment_building,2,5.46052639749861
refinement,25,17,deflate_top17,apartment_building,3,4.718252899552315
refinement,25,17,deflate_top17,apartment_building,4,4.801725761163119
refinement,25,17,deflate_top17,emergency_vehicle,0,4.1361113256853175
refinement,25,17,deflate_top17,emergency_vehicle,1,5.779544335715759
refinement,25,17,deflate_top17,emergency_vehicle,2,5.520205833651495
refinement,25,17,deflate_top17,emergency_vehicle,3,4.970047716865158
refinement,25,17,deflate_top17,emergency_vehicle,4,5.405527315667891
refinement,25,17,deflate_top17,employment_agreement,0,3.8649041907317336
refinement,25,17,deflate_top17,employment_agreement,1,5.450620331907864
refinement,25,17,deflate_top17,employment_agreement,2,5.209765700632369
refinement,25,17,deflate_top17,employment_agreement,3,5.426556350799987
refinement,25,17,deflate_top17,employment_agreement,4,5.237855276708297
refinement,25,17,deflate_top17,forensic_hospital,0,4.483901939680839
refinement,25,17,deflate_top17,forensic_hospital,1,5.2280067449674865
refinement,25,17,deflate_top17,forensic_hospital,2,5.845908636444158
refinement,25,17,deflate_top17,forensic_hospital,3,5.8010224146541
refinement,25,17,deflate_top17,forensic_hospital,4,6.076737433784136
refinement,25,17,deflate_top17,graph_database,0,3.914669100204401
refinement,25,17,deflate_top17,graph_database,1,4.7348784208587595
refinement,25,17,deflate_top17,graph_database,2,5.036270487524467
refinement,25,17,deflate_top17,graph_database,3,4.916248204399102
refinement,25,17,deflate_top17,graph_database,4,3.910533938220126
refinement,25,17,deflate_top17,hiking_boot,0,4.444682535883452
refinement,25,17,deflate_top17,hiking_boot,1,5.097259768153706
refinement,25,17,deflate_top17,hiking_boot,2,5.685083772251132
refinement,25,17,deflate_top17,hiking_boot,3,5.7394607786018135
refinement,25,17,deflate_top17,hiking_boot,4,4.7197537119007675
refinement,25,17,deflate_top17,medical_consent,0,4.545794812626618
refinement,25,17,deflate_top17,medical_consent,1,5.458764082807177
refinement,25,17,deflate_top17,medical_consent,2,5.753628022409693
refinement,25,17,deflate_top17,medical_consent,3,5.184281850501561
refinement,25,17,deflate_top17,medical_consent,4,5.375662296112143
refinement,25,17,deflate_top17,refugee_shelter,0,3.952051170972968
refinement,25,17,deflate_top17,refugee_shelter,1,5.09723940042524
refinement,25,17,deflate_top17,refugee_shelter,2,4.947710013517674
refinement,25,17,deflate_top17,refugee_shelter,3,5.138468371344419
refinement,25,17,deflate_top17,refugee_shelter,4,5.202540115616432
refinement,25,17,deflate_top17,rescue_drone,0,4.140155663352234
refinement,25,17,deflate_top17,rescue_drone,1,5.105890432647681
refinement,25,17,deflate_top17,rescue_drone,2,5.227094486042746
refinement,25,17,deflate_top17,rescue_drone,3,5.868015221052565
refinement,25,17,deflate_top17,rescue_drone,4,5.525772223814809
refinement,25,17,deflate_top17,research_university,0,4.192400946778778
refinement,25,17,deflate_top17,research_university,1,5.7548333884841725
refinement,25,17,deflate_top17,research_university,2,5.754046437328214
refinement,25,17,deflate_top17,research_university,3,5.707418403038906
refinement,25,17,deflate_top17,research_university,4,5.288693941770312
refinement,25,18,deflate_top18,apartment_building,0,4.489216233274912
refinement,25,18,deflate_top18,apartment_building,1,5.8053622755891405
refinement,25,18,deflate_top18,apartment_building,2,5.458383436213164
refinement,25,18,deflate_top18,apartment_building,3,4.704915704140407
refinement,25,18,deflate_top18,apartment_building,4,4.847524761589514
refinement,25,18,deflate_top18,emergency_vehicle,0,4.105634158962966
refinement,25,18,deflate_top18,emergency_vehicle,1,5.764259334019026
refinement,25,18,deflate_top18,emergency_vehicle,2,5.506088772498805
refinement,25,18,deflate_top18,emergency_vehicle,3,5.918431327764362
refinement,25,18,deflate_top18,emergency_vehicle,4,5.354938091448944
refinement,25,18,deflate_top18,employment_agreement,0,3.855016516528895
refinement,25,18,deflate_top18,employment_agreement,1,5.4221119080387385
refinement,25,18,deflate_top18,employment_agreement,2,5.228697810612462
refinement,25,18,deflate_top18,employment_agreement,3,5.427587783663437
refinement,25,18,deflate_top18,employment_agreement,4,5.221245929319925
refinement,25,18,deflate_top18,forensic_hospital,0,4.641610194145705
refinement,25,18,deflate_top18,forensic_hospital,1,5.196736375253878
refinement,25,18,deflate_top18,forensic_hospital,2,5.807873415955712
refinement,25,18,deflate_top18,forensic_hospital,3,5.823591254659234
refinement,25,18,deflate_top18,forensic_hospital,4,6.144078481866494
refinement,25,18,deflate_top18,graph_database,0,3.904124812035303
refinement,25,18,deflate_top18,graph_database,1,4.7318809189330535
refinement,25,18,deflate_top18,graph_database,2,5.0448627248033295
refinement,25,18,deflate_top18,graph_database,3,4.901194694374283
refinement,25,18,deflate_top18,graph_database,4,3.888810019674708
refinement,25,18,deflate_top18,hiking_boot,0,4.429936519267155
refinement,25,18,deflate_top18,hiking_boot,1,5.0828665189847735
refinement,25,18,deflate_top18,hiking_boot,2,5.662128396020951
refinement,25,18,deflate_top18,hiking_boot,3,5.735458628756617
refinement,25,18,deflate_top18,hiking_boot,4,4.746605018401848
refinement,25,18,deflate_top18,medical_consent,0,4.512334689186408
refinement,25,18,deflate_top18,medical_consent,1,5.448757059350256
refinement,25,18,deflate_top18,medical_consent,2,5.75401499848125
refinement,25,18,deflate_top18,medical_consent,3,5.172289697283776
refinement,25,18,deflate_top18,medical_consent,4,5.35936301815475
refinement,25,18,deflate_top18,refugee_shelter,0,3.966522283230595
refinement,25,18,deflate_top18,refugee_shelter,1,5.120427188719258
refinement,25,18,deflate_top18,refugee_shelter,2,5.046433971687901
refinement,25,18,deflate_top18,refugee_shelter,3,5.100522482103283
refinement,25,18,deflate_top18,refugee_shelter,4,5.295979836989852
refinement,25,18,deflate_top18,rescue_drone,0,4.270569802302966
refinement,25,18,deflate_top18,rescue_drone,1,5.074982118398573
refinement,25,18,deflate_top18,rescue_drone,2,5.233300834444675
refinement,25,18,deflate_top18,rescue_drone,3,5.870856248617546
refinement,25,18,deflate_top18,rescue_drone,4,5.58692686352942
refinement,25,18,deflate_top18,research_university,0,4.192268396406209
refinement,25,18,deflate_top18,research_university,1,5.867623580565823
refinement,25,18,deflate_top18,research_university,2,5.742716143112566
refinement,25,18,deflate_top18,research_university,3,5.72771483526991
refinement,25,18,deflate_top18,research_university,4,5.2890889825779555
refinement,25,19,deflate_top19,apartment_building,0,4.437243048801003
refinement,25,19,deflate_top19,apartment_building,1,5.73304044786984
refinement,25,19,deflate_top19,apartment_building,2,5.47876781921192
refinement,25,19,deflate_top19,apartment_building,3,4.663440529772379
refinement,25,19,deflate_top19,apartment_building,4,4.853757505145345
refinement,25,19,deflate_top19,emergency_vehicle,0,4.08835255366337
refinement,25,19,deflate_top19,emergency_vehicle,1,5.688363256503527
refinement,25,19,deflate_top19,emergency_vehicle,2,5.607213735531924
refinement,25,19,deflate_top19,emergency_vehicle,3,5.896587775095206
refinement,25,19,deflate_top19,emergency_vehicle,4,5.568165260526346
refinement,25,19,deflate_top19,employment_agreement,0,3.7978499281867912
refinement,25,19,deflate_top19,employment_agreement,1,5.441288403976427
refinement,25,19,deflate_top19,employment_agreement,2,5.259183304391131
refinement,25,19,deflate_top19,employment_agreement,3,5.389525083669291
refinement,25,19,deflate_top19,employment_agreement,4,5.205827408934561
refinement,25,19,deflate_top19,forensic_hospital,0,4.708572709643041
refinement,25,19,deflate_top19,forensic_hospital,1,5.2251071968017175
refinement,25,19,deflate_top19,forensic_hospital,2,5.856791414055549
refinement,25,19,deflate_top19,forensic_hospital,3,5.8026406712133936
refinement,25,19,deflate_top19,forensic_hospital,4,6.1255451999685375
refinement,25,19,deflate_top19,graph_database,0,3.918979684232728
refinement,25,19,deflate_top19,graph_database,1,4.79990346288164
refinement,25,19,deflate_top19,graph_database,2,5.105039529572131
refinement,25,19,deflate_top19,graph_database,3,4.971534182424871
refinement,25,19,deflate_top19,graph_database,4,3.9675476791223687
refinement,25,19,deflate_top19,hiking_boot,0,4.377395662291429
refinement,25,19,deflate_top19,hiking_boot,1,5.185085608007978
refinement,25,19,deflate_top19,hiking_boot,2,5.785153130481145
refinement,25,19,deflate_top19,hiking_boot,3,5.6641229948295955
refinement,25,19,deflate_top19,hiking_boot,4,4.792969097689549
refinement,25,19,deflate_top19,medical_consent,0,4.594718386026815
refinement,25,19,deflate_top19,medical_consent,1,5.527904391545651
refinement,25,19,deflate_top19,medical_consent,2,5.815082303109839
refinement,25,19,deflate_top19,medical_consent,3,5.147064690357063
refinement,25,19,deflate_top19,medical_consent,4,5.324591795756613
refinement,25,19,deflate_top19,refugee_shelter,0,3.974273151963323
refinement,25,19,deflate_top19,refugee_shelter,1,5.1053745794382355
refinement,25,19,deflate_top19,refugee_shelter,2,5.076703419004645
refinement,25,19,deflate_top19,refugee_shelter,3,5.056795604614295
refinement,25,19,deflate_top19,refugee_shelter,4,5.280258015721845
refinement,25,19,deflate_top19,rescue_drone,0,4.565899823257881
refinement,25,19,deflate_top19,rescue_drone,1,5.070510428969166
refinement,25,19,deflate_top19,rescue_drone,2,5.214795544878736
refinement,25,19,deflate_top19,rescue_drone,3,6.230123541302359
refinement,25,19,deflate_top19,rescue_drone,4,5.544394569596901
refinement,25,19,deflate_top19,research_university,0,4.136558056964794
refinement,25,19,deflate_top19,research_university,1,5.890061904552446
refinement,25,19,deflate_top19,research_university,2,5.798518902665282
refinement,25,19,deflate_top19,research_university,3,5.723162571354603
refinement,25,19,deflate_top19,research_university,4,5.324171130843843
refinement,26,10,deflate_top10,apartment_building,0,5.447225496187849
refinement,26,10,deflate_top10,apartment_building,1,5.862074400402193
refinement,26,10,deflate_top10,apartment_building,2,5.405218433621965
refinement,26,10,deflate_top10,apartment_building,3,4.744594107621538
refinement,26,10,deflate_top10,apartment_building,4,4.658801389075679
refinement,26,10,deflate_top10,emergency_vehicle,0,5.73272131276713
refinement,26,10,deflate_top10,emergency_vehicle,1,5.778612772947392
refinement,26,10,deflate_top10,emergency_vehicle,2,5.622458649537365
refinement,26,10,deflate_top10,emergency_vehicle,3,4.970146971113508
refinement,26,10,deflate_top10,emergency_vehicle,4,5.348300412375147
refinement,26,10,deflate_top10,employment_agreement,0,5.2891740895011425
refinement,26,10,deflate_top10,employment_agreement,1,5.577255754040815
refinement,26,10,deflate_top10,employment_agreement,2,5.017056956945723
refinement,26,10,deflate_top10,employment_agreement,3,5.492864601232636
refinement,26,10,deflate_top10,employment_agreement,4,5.318298667863081
refinement,26,10,deflate_top10,forensic_hospital,0,5.377775847667375
refinement,26,10,deflate_top10,forensic_hospital,1,5.159425837059241
refinement,26,10,deflate_top10,forensic_hospital,2,5.839711689091017
refinement,26,10,deflate_top10,forensic_hospital,3,5.208985424675587
refinement,26,10,deflate_top10,forensic_hospital,4,5.58299750655599
refinement,26,10,deflate_top10,graph_database,0,5.406845198481411
refinement,26,10,deflate_top10,graph_database,1,4.894644028519827
refinement,26,10,deflate_top10,graph_database,2,5.0427052296463
refinement,26,10,deflate_top10,graph_database,3,5.060764609174455
refinement,26,10,deflate_top10,graph_database,4,3.776360122902828
refinement,26,10,deflate_top10,hiking_boot,0,5.658408452625177
refinement,26,10,deflate_top10,hiking_boot,1,4.826932599064142
refinement,26,10,deflate_top10,hiking_boot,2,5.3653629209158895
refinement,26,10,deflate_top10,hiking_boot,3,5.520022452157002
refinement,26,10,deflate_top10,hiking_boot,4,4.060463400904555
refinement,26,10,deflate_top10,medical_consent,0,5.563217286906275
refinement,26,10,deflate_top10,medical_consent,1,5.364386023157748
refinement,26,10,deflate_top10,medical_consent,2,5.72905034357727
refinement,26,10,deflate_top10,medical_consent,3,4.887738245044494
refinement,26,10,deflate_top10,medical_consent,4,5.140034735433293
refinement,26,10,deflate_top10,refugee_shelter,0,5.422500190042814
refinement,26,10,deflate_top10,refugee_shelter,1,5.351746508490307
refinement,26,10,deflate_top10,refugee_shelter,2,5.007872475514515
refinement,26,10,deflate_top10,refugee_shelter,3,5.1210661410760325
refinement,26,10,deflate_top10,refugee_shelter,4,5.160201935669235
refinement,26,10,deflate_top10,rescue_drone,0,5.509370634143593
refinement,26,10,deflate_top10,rescue_drone,1,4.889713761689663
refinement,26,10,deflate_top10,rescue_drone,2,5.283684358140139
refinement,26,10,deflate_top10,rescue_drone,3,5.761860730298346
refinement,26,10,deflate_top10,rescue_drone,4,5.549507777423853
refinement,26,10,deflate_top10,research_university,0,5.661097431104468
refinement,26,10,deflate_top10,research_university,1,5.577350746151292
refinement,26,10,deflate_top10,research_university,2,5.754031698357957
refinement,26,10,deflate_top10,research_university,3,5.702038784988488
refinement,26,10,deflate_top10,research_university,4,5.119368412033598
refinement,26,11,deflate_top11,apartment_building,0,5.28461957764803
refinement,26,11,deflate_top11,apartment_building,1,5.833017371520106
refinement,26,11,deflate_top11,apartment_building,2,5.360466412381615
refinement,26,11,deflate_top11,apartment_building,3,4.734957316072416
refinement,26,11,deflate_top11,apartment_building,4,4.603271670028887
refinement,26,11,deflate_top11,emergency_vehicle,0,5.54807239857742
refinement,26,11,deflate_top11,emergency_vehicle,1,5.741701827522738
refinement,26,11,deflate_top11,emergency_vehicle,2,5.5874545927288155
refinement,26,11,deflate_top11,emergency_vehicle,3,4.893746430245977
refinement,26,11,deflate_top11,emergency_vehicle,4,5.328500104547152
refinement,26,11,deflate_top11,employment_agreement,0,5.171268585750644
refinement,26,11,deflate_top11,employment_agreement,1,5.57584290169441
refinement,26,11,deflate_top11,employment_agreement,2,5.0280600745054045
refinement,26,11,deflate_top11,employment_agreement,3,5.454656051684734
refinement,26,11,deflate_top11,employment_agreement,4,5.299845514001919
refinement,26,11,deflate_top11,forensic_hospital,0,5.36509899657629
refinement,26,11,deflate_top11,forensic_hospital,1,5.202381078255595
refinement,26,11,deflate_top11,forensic_hospital,2,5.838756049870963
refinement,26,11,deflate_top11,forensic_hospital,3,5.323053284744556
refinement,26,11,deflate_top11,forensic_hospital,4,5.697822956189432
refinement,26,11,deflate_top11,graph_database,0,5.334087139386125
refinement,26,11,deflate_top11,graph_database,1,4.843594580564191
refinement,26,11,deflate_top11,graph_database,2,4.982283526696042
refinement,26,11,deflate_top11,graph_database,3,5.014943669307276
refinement,26,11,deflate_top11,graph_database,4,3.754911984242645
refinement,26,11,deflate_top11,hiking_boot,0,5.641072142215394
refinement,26,11,deflate_top11,hiking_boot,1,4.812592524576478
refinement,26,11,deflate_top11,hiking_boot,2,5.3365835178206416
refinement,26,11,deflate_top11,hiking_boot,3,5.510099231102229
refinement,26,11,deflate_top11,hiking_boot,4,4.047754746275376
refinement,26,11,deflate_top11,medical_consent,0,5.374603744591534
refinement,26,11,deflate_top11,medical_consent,1,5.311510841485779
refinement,26,11,deflate_top11,medical_consent,2,5.617056876546313
refinement,26,11,deflate_top11,medical_consent,3,4.943457134614875
refinement,26,11,deflate_top11,medical_consent,4,5.186878603441979
refinement,26,11,deflate_top11,refugee_shelter,0,5.373016427539638
refinement,26,11,deflate_top11,refugee_shelter,1,5.2576897400058975
refinement,26,11,deflate_top11,refugee_shelter,2,5.001620073533729
refinement,26,11,deflate_top11,refugee_shelter,3,5.104386660615
refinement,26,11,deflate_top11,refugee_shelter,4,5.104603345813106
refinement,26,11,deflate_top11,rescue_drone,0,5.416601773626862
refinement,26,11,deflate_top11,rescue_drone,1,4.862449005793102
refinement,26,11,deflate_top11,rescue_drone,2,5.241532588644993
refinement,26,11,deflate_top11,rescue_drone,3,5.766165350523854
refinement,26,11,deflate_top11,rescue_drone,4,5.513162910529726
refinement,26,11,deflate_top11,research_university,0,5.672637859850286
refinement,26,11,deflate_top11,research_university,1,5.488157042182261
refinement,26,11,deflate_top11,research_university,2,5.7580238768542005
refinement,26,11,deflate_top11,research_university,3,5.69161225631911
refinement,26,11,deflate_top11,research_university,4,5.0630668548021935
refinement,26,12,deflate_top12,apartment_building,0,5.393068157056937
refinement,26,12,deflate_top12,apartment_building,1,5.7923930714232155
refinement,26,12,deflate_top12,apartment_building,2,5.382870890940543
refinement,26,12,deflate_top12,apartment_building,3,4.713768073919605
refinement,26,12,deflate_top12,apartment_building,4,4.645238516916455
refinement,26,12,deflate_top12,emergency_vehicle,0,5.245799927071416
refinement,26,12,deflate_top12,emergency_vehicle,1,5.731438502585392
refinement,26,12,deflate_top12,emergency_vehicle,2,5.582816830425052
refinement,26,12,deflate_top12,emergency_vehicle,3,4.897835806509068
refinement,26,12,deflate_top12,emergency_vehicle,4,5.33030785316394
refinement,26,12,deflate_top12,employment_agreement,0,4.9572374200258515
refinement,26,12,deflate_top12,employment_agreement,1,5.561420900903053
refinement,26,12,deflate_top12,employment_agreement,2,5.026407510808647
refinement,26,12,deflate_top12,employment_agreement,3,5.455386170454984
refinement,26,12,deflate_top12,employment_agreement,4,5.269584648391437
refinement,26,12,deflate_top12,forensic_hospital,0,5.041104933106163
refinement,26,12,deflate_top12,forensic_hospital,1,5.268464509926851
refinement,26,12,deflate_top12,forensic_hospital,2,5.913023020984958
refinement,26,12,deflate_top12,forensic_hospital,3,5.447424563029254
refinement,26,12,deflate_top12,forensic_hospital,4,5.82656698154489
refinement,26,12,deflate_top12,graph_database,0,4.842215814612088
refinement,26,12,deflate_top12,graph_database,1,4.833215847023035
refinement,26,12,deflate_top12,graph_database,2,4.956520562363511
refinement,26,12,deflate_top12,graph_database,3,4.997464964841068
refinement,26,12,deflate_top12,graph_database,4,3.7572940321840793
refinement,26,12,deflate_top12,hiking_boot,0,5.1271490924116785
refinement,26,12,deflate_top12,hiking_boot,1,4.9528366682960705
refinement,26,12,deflate_top12,hiking_boot,2,5.302829784362859
refinement,26,12,deflate_top12,hiking_boot,3,5.501292566631257
refinement,26,12,deflate_top12,hiking_boot,4,4.002166091223838
refinement,26,12,deflate_top12,medical_consent,0,5.237660529786493
refinement,26,12,deflate_top12,medical_consent,1,5.324767014582953
refinement,26,12,deflate_top12,medical_consent,2,5.622921577575497
refinement,26,12,deflate_top12,medical_consent,3,4.961444432770769
refinement,26,12,deflate_top12,medical_consent,4,5.277653396614688
refinement,26,12,deflate_top12,refugee_shelter,0,4.869479321246021
refinement,26,12,deflate_top12,refugee_shelter,1,5.232054997036473
refinement,26,12,deflate_top12,refugee_shelter,2,4.979529494479614
refinement,26,12,deflate_top12,refugee_shelter,3,5.1097417333761115
refinement,26,12,deflate_top12,refugee_shelter,4,5.053517503058001
refinement,26,12,deflate_top12,rescue_drone,0,5.31153327993274
refinement,26,12,deflate_top12,rescue_drone,1,4.845387305385951
refinement,26,12,deflate_top12,rescue_drone,2,5.252469603717781
refinement,26,12,deflate_top12,rescue_drone,3,5.748650185052493
refinement,26,12,deflate_top12,rescue_drone,4,5.555995634956085
refinement,26,12,deflate_top12,research_university,0,5.347479177283494
refinement,26,12,deflate_top12,research_university,1,5.549490532441589
refinement,26,12,deflate_top12,research_university,2,5.763825113542028
refinement,26,12,deflate_top12,research_university,3,5.674071356903654
refinement,26,12,deflate_top12,research_university,4,5.147485435477343
refinement,26,13,deflate_top13,apartment_building,0,5.318718135655385
refinement,26,13,deflate_top13,apartment_building,1,5.815818130612747
refinement,26,13,deflate_top13,apartment_building,2,5.372835677196636
refinement,26,13,deflate_top13,apartment_building,3,4.728606851577507
refinement,26,13,deflate_top13,apartment_building,4,4.649657589660233
refinement,26,13,deflate_top13,emergency_vehicle,0,5.143769850842514
refinement,26,13,deflate_top13,emergency_vehicle,1,5.78920986602882
refinement,26,13,deflate_top13,emergency_vehicle,2,5.560775346252291
refinement,26,13,deflate_top13,emergency_vehicle,3,4.979516567045708
refinement,26,13,deflate_top13,emergency_vehicle,4,5.292090037196176
refinement,26,13,deflate_top13,employment_agreement,0,4.85962799281168
refinement,26,13,deflate_top13,employment_agreement,1,5.5851794243402155
refinement,26,13,deflate_top13,employment_agreement,2,5.054866149054079
refinement,26,13,deflate_top13,employment_agreement,3,5.47550225220678
refinement,26,13,deflate_top13,employment_agreement,4,5.278198823074817
refinement,26,13,deflate_top13,forensic_hospital,0,4.926984239252446
refinement,26,13,deflate_top13,forensic_hospital,1,5.29900674075095
refinement,26,13,deflate_top13,forensic_hospital,2,5.908101740154875
refinement,26,13,deflate_top13,forensic_hospital,3,5.658661473527447
refinement,26,13,deflate_top13,forensic_hospital,4,5.9559955284570085
refinement,26,13,deflate_top13,graph_database,0,4.784548375551593
refinement,26,13,deflate_top13,graph_database,1,4.806961994022154
refinement,26,13,deflate_top13,graph_database,2,4.936845922787272
refinement,26,13,deflate_top13,graph_database,3,4.995389795315697
refinement,26,13,deflate_top13,graph_database,4,3.774111267782695
refinement,26,13,deflate_top13,hiking_boot,0,5.090063845218842
refinement,26,13,deflate_top13,hiking_boot,1,4.951201071821438
refinement,26,13,deflate_top13,hiking_boot,2,5.299341880223745
refinement,26,13,deflate_top13,hiking_boot,3,5.505224586993725
refinement,26,13,deflate_top13,hiking_boot,4,4.024563707998925
refinement,26,13,deflate_top13,medical_consent,0,5.127000177316144
refinement,26,13,deflate_top13,medical_consent,1,5.350350566144122
refinement,26,13,deflate_top13,medical_consent,2,5.587301803399791
refinement,26,13,deflate_top13,medical_consent,3,5.018027065039885
refinement,26,13,deflate_top13,medical_consent,4,5.281929559670625
refinement,26,13,deflate_top13,refugee_shelter,0,4.821711694305245
refinement,26,13,deflate_top13,refugee_shelter,1,5.2486953197527315
refinement,26,13,deflate_top13,refugee_shelter,2,4.968347860417297
refinement,26,13,deflate_top13,refugee_shelter,3,5.136031188042379
refinement,26,13,deflate_top13,refugee_shelter,4,5.049187041624165
refinement,26,13,deflate_top13,rescue_drone,0,5.251522611927169
refinement,26,13,deflate_top13,rescue_drone,1,4.873812086197969
refinement,26,13,deflate_top13,rescue_drone,2,5.248370013600698
refinement,26,13,deflate_top13,rescue_drone,3,5.744650226453382
refinement,26,13,deflate_top13,rescue_drone,4,5.551363906979331
refinement,26,13,deflate_top13,research_university,0,5.238380730314923
refinement,26,13,deflate_top13,research_university,1,5.5663773699013435
refinement,26,13,deflate_top13,research_university,2,5.757444650287352
refinement,26,13,deflate_top13,research_university,3,5.674358296752367
refinement,26,13,deflate_top13,research_university,4,5.1855282705750945
refinement,26,14,deflate_top14,apartment_building,0,4.888865431812936
refinement,26,14,deflate_top14,apartment_building,1,5.784754978806813
refinement,26,14,deflate_top14,apartment_building,2,5.388769059949774
refinement,26,14,deflate_top14,apartment_building,3,4.7001994873920765
refinement,26,14,deflate_top14,apartment_building,4,4.651974317721993
refinement,26,14,deflate_top14,emergency_vehicle,0,4.739001954887361
refinement,26,14,deflate_top14,emergency_vehicle,1,5.802294038198232
refinement,26,14,deflate_top14,emergency_vehicle,2,5.544789905104494
refinement,26,14,deflate_top14,emergency_vehicle,3,5.000604348281873
refinement,26,14,deflate_top14,emergency_vehicle,4,5.309349982217746
refinement,26,14,deflate_top14,employment_agreement,0,4.440277694780732
refinement,26,14,deflate_top14,employment_agreement,1,5.508594950795772
refinement,26,14,deflate_top14,employment_agreement,2,5.039293096059981
refinement,26,14,deflate_top14,employment_agreement,3,5.480485364242843
refinement,26,14,deflate_top14,employment_agreement,4,5.259987311187676
refinement,26,14,deflate_top14,forensic_hospital,0,4.914975108298783
refinement,26,14,deflate_top14,forensic_hospital,1,5.296394983969158
refinement,26,14,deflate_top14,forensic_hospital,2,5.88537471475137
refinement,26,14,deflate_top14,forensic_hospital,3,5.703170155417616
refinement,26,14,deflate_top14,forensic_hospital,4,6.021881185149943
refinement,26,14,deflate_top14,graph_database,0,4.361601052005336
refinement,26,14,deflate_top14,graph_database,1,4.809149639344872
refinement,26,14,deflate_top14,graph_database,2,4.925465144555891
refinement,26,14,deflate_top14,graph_database,3,5.003372147910527
refinement,26,14,deflate_top14,graph_database,4,3.746317906204075
refinement,26,14,deflate_top14,hiking_boot,0,4.814272318367188
refinement,26,14,deflate_top14,hiking_boot,1,5.144838928561401
refinement,26,14,deflate_top14,hiking_boot,2,5.326799104336359
refinement,26,14,deflate_top14,hiking_boot,3,5.497297278259295
refinement,26,14,deflate_top14,hiking_boot,4,4.09311552544939
refinement,26,14,deflate_top14,medical_consent,0,5.080632695409767
refinement,26,14,deflate_top14,medical_consent,1,5.453970747417206
refinement,26,14,deflate_top14,medical_consent,2,5.648668256242358
refinement,26,14,deflate_top14,medical_consent,3,5.06412929424601
refinement,26,14,deflate_top14,medical_consent,4,5.331419620236609
refinement,26,14,deflate_top14,refugee_shelter,0,4.54053731202011
refinement,26,14,deflate_top14,refugee_shelter,1,5.25815025627445
refinement,26,14,deflate_top14,refugee_shelter,2,4.95837880826561
refinement,26,14,deflate_top14,refugee_shelter,3,5.129560269901998
refinement,26,14,deflate_top14,refugee_shelter,4,5.063106804945302
refinement,26,14,deflate_top14,rescue_drone,0,4.686740229551954
refinement,26,14,deflate_top14,rescue_drone,1,4.946871399468771
refinement,26,14,deflate_top14,rescue_drone,2,5.249972868523807
refinement,26,14,deflate_top14,rescue_drone,3,5.739450273422291
refinement,26,14,deflate_top14,rescue_drone,4,5.551135026224056
refinement,26,14,deflate_top14,research_university,0,4.7904497389811445
refinement,26,14,deflate_top14,research_university,1,5.583190220309572
refinement,26,14,deflate_top14,research_university,2,5.751481487860842
refinement,26,14,deflate_top14,research_university,3,5.657363718060066
refinement,26,14,deflate_top14,research_university,4,5.156518135831271
refinement,26,15,deflate_top15,apartment_building,0,4.848259004800744
refinement,26,15,deflate_top15,apartment_building,1,5.77226659923753
refinement,26,15,deflate_top15,apartment_building,2,5.370792454859862
